target_date,decision_rule,model_probability,lower_bound_key,upper_bound_key,lower_bound_c,upper_bound_c,event_label,chronology_block,event_key,p_market,market_event_label,realised_yes,edge,rule_order,trade,gross_payoff,net_payoff,candidate_id,selected_rule,edge_threshold,selection_cost_per_trade
2026-04-22,12h_prior,0.0809090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.0355,27°C,0.0,0.045409090909090906,1.0,True,-0.0355,-0.0455,12h_prior__tau_0.010,12h_prior,0.01,0.01
2026-04-23,12h_prior,0.0709090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0225,25°C,0.0,0.048409090909090895,1.0,True,-0.0225,-0.0325,12h_prior__tau_0.010,12h_prior,0.01,0.01
2026-04-24,12h_prior,0.4309090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.175,22°C,0.0,0.2559090909090909,1.0,True,-0.175,-0.185,12h_prior__tau_0.010,12h_prior,0.01,0.01
2026-04-25,12h_prior,0.4309090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.33,25°C,0.0,0.10090909090909089,1.0,True,-0.33,-0.34,12h_prior__tau_0.010,12h_prior,0.01,0.01
2026-04-26,12h_prior,0.3109090909090909,26.000000,27.000000,26.0,27.0,"26°C | Will the highest temperature in Hong Kong be 26°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-26c",development_validation,26.000000|27.000000,0.16,"26°C | Will the highest temperature in Hong Kong be 26°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-26c",0.0,0.1509090909090909,1.0,True,-0.16,-0.17,12h_prior__tau_0.010,12h_prior,0.01,0.01
2026-04-27,12h_prior,0.4309090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.33,27°C,1.0,0.10090909090909089,1.0,True,0.6699999999999999,0.6599999999999999,12h_prior__tau_0.010,12h_prior,0.01,0.01
2026-04-28,12h_prior,0.1009090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.033,30°C,0.0,0.0679090909090909,1.0,True,-0.033,-0.043000000000000003,12h_prior__tau_0.010,12h_prior,0.01,0.01
2026-04-29,12h_prior,0.0709090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0105,24°C,0.0,0.06040909090909089,1.0,True,-0.0105,-0.0205,12h_prior__tau_0.010,12h_prior,0.01,0.01
2026-05-01,12h_prior,0.3909090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.135,25°C,0.0,0.25590909090909086,1.0,True,-0.135,-0.14500000000000002,12h_prior__tau_0.010,12h_prior,0.01,0.01
2026-05-02,12h_prior,0.2009090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.085,30°C,0.0,0.11590909090909089,1.0,True,-0.085,-0.095,12h_prior__tau_0.010,12h_prior,0.01,0.01
2026-05-03,12h_prior,0.3809090909090908,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.055,31°C or higher,0.0,0.3259090909090908,1.0,True,-0.055,-0.065,12h_prior__tau_0.010,12h_prior,0.01,0.01
2026-05-04,12h_prior,0.8209090909090908,26.000000,inf,26.0,,26°C or higher,development_validation,26.000000|inf,0.68,26°C or higher,1.0,0.14090909090909076,1.0,True,0.31999999999999995,0.30999999999999994,12h_prior__tau_0.010,12h_prior,0.01,0.01
2026-05-05,12h_prior,0.3609090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.115,23°C,1.0,0.2459090909090909,1.0,True,0.885,0.875,12h_prior__tau_0.010,12h_prior,0.01,0.01
2026-05-07,12h_prior,0.3209090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.066,26°C,0.0,0.2549090909090909,1.0,True,-0.066,-0.076,12h_prior__tau_0.010,12h_prior,0.01,0.01
2026-05-08,12h_prior,0.2709090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.0115,31°C or higher,0.0,0.25940909090909087,1.0,True,-0.0115,-0.0215,12h_prior__tau_0.010,12h_prior,0.01,0.01
2026-05-09,12h_prior,0.1909090909090909,27.000000,inf,27.0,,27°C or higher,development_validation,27.000000|inf,0.145,27°C or higher,0.0,0.0459090909090909,1.0,True,-0.145,-0.155,12h_prior__tau_0.010,12h_prior,0.01,0.01
2026-05-10,12h_prior,0.3909090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.32,26°C,1.0,0.07090909090909087,1.0,True,0.6799999999999999,0.6699999999999999,12h_prior__tau_0.010,12h_prior,0.01,0.01
2026-05-11,12h_prior,0.2909090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.185,27°C,0.0,0.1059090909090909,1.0,True,-0.185,-0.195,12h_prior__tau_0.010,12h_prior,0.01,0.01
2026-05-12,12h_prior,0.3409090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.195,31°C or higher,1.0,0.14590909090909088,1.0,True,0.8049999999999999,0.7949999999999999,12h_prior__tau_0.010,12h_prior,0.01,0.01
2026-05-13,12h_prior,0.2509090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.191,31°C or higher,1.0,0.05990909090909091,1.0,True,0.8089999999999999,0.7989999999999999,12h_prior__tau_0.010,12h_prior,0.01,0.01
2026-05-14,12h_prior,0.1909090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.11,30°C,0.0,0.08090909090909089,1.0,True,-0.11,-0.12,12h_prior__tau_0.010,12h_prior,0.01,0.01
2026-05-15,12h_prior,0.4909090909090909,29.000000,inf,29.0,,29°C or higher,development_validation,29.000000|inf,0.445,29°C or higher,0.0,0.0459090909090909,1.0,True,-0.445,-0.455,12h_prior__tau_0.010,12h_prior,0.01,0.01
2026-05-16,12h_prior,0.2909090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.041,25°C,1.0,0.2499090909090909,1.0,True,0.959,0.949,12h_prior__tau_0.010,12h_prior,0.01,0.01
2026-04-12,12h_prior,0.4909090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.305,28°C,1.0,0.1859090909090909,1.0,True,0.6950000000000001,0.685,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-04-13,12h_prior,0.4809090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.315,28°C,0.0,0.1659090909090909,1.0,True,-0.315,-0.325,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-04-15,12h_prior,0.4809090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.255,28°C,1.0,0.2259090909090909,1.0,True,0.745,0.735,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-04-19,12h_prior,0.4709090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.275,28°C,0.0,0.19590909090909087,1.0,True,-0.275,-0.28500000000000003,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-04-20,12h_prior,0.4809090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.395,28°C,1.0,0.08590909090909088,1.0,True,0.605,0.595,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-04-21,12h_prior,0.4509090909090908,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.0345,26°C,0.0,0.41640909090909084,1.0,True,-0.0345,-0.044500000000000005,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-04-22,12h_prior,0.0809090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.0355,27°C,0.0,0.045409090909090906,1.0,True,-0.0355,-0.0455,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-04-23,12h_prior,0.0709090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0225,25°C,0.0,0.048409090909090895,1.0,True,-0.0225,-0.0325,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-04-24,12h_prior,0.4309090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.175,22°C,0.0,0.2559090909090909,1.0,True,-0.175,-0.185,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-04-25,12h_prior,0.4309090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.33,25°C,0.0,0.10090909090909089,1.0,True,-0.33,-0.34,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-04-26,12h_prior,0.3109090909090909,26.000000,27.000000,26.0,27.0,"26°C | Will the highest temperature in Hong Kong be 26°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-26c",development_validation,26.000000|27.000000,0.16,"26°C | Will the highest temperature in Hong Kong be 26°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-26c",0.0,0.1509090909090909,1.0,True,-0.16,-0.17,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-04-27,12h_prior,0.4309090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.33,27°C,1.0,0.10090909090909089,1.0,True,0.6699999999999999,0.6599999999999999,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-04-28,12h_prior,0.1009090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.033,30°C,0.0,0.0679090909090909,1.0,True,-0.033,-0.043000000000000003,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-04-29,12h_prior,0.0709090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0105,24°C,0.0,0.06040909090909089,1.0,True,-0.0105,-0.0205,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-05-01,12h_prior,0.3909090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.135,25°C,0.0,0.25590909090909086,1.0,True,-0.135,-0.14500000000000002,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-05-02,12h_prior,0.2009090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.085,30°C,0.0,0.11590909090909089,1.0,True,-0.085,-0.095,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-05-03,12h_prior,0.3809090909090908,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.055,31°C or higher,0.0,0.3259090909090908,1.0,True,-0.055,-0.065,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-05-04,12h_prior,0.8209090909090908,26.000000,inf,26.0,,26°C or higher,development_validation,26.000000|inf,0.68,26°C or higher,1.0,0.14090909090909076,1.0,True,0.31999999999999995,0.30999999999999994,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-05-05,12h_prior,0.3609090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.115,23°C,1.0,0.2459090909090909,1.0,True,0.885,0.875,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-05-07,12h_prior,0.3209090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.066,26°C,0.0,0.2549090909090909,1.0,True,-0.066,-0.076,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-05-08,12h_prior,0.2709090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.0115,31°C or higher,0.0,0.25940909090909087,1.0,True,-0.0115,-0.0215,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-05-09,12h_prior,0.1909090909090909,27.000000,inf,27.0,,27°C or higher,development_validation,27.000000|inf,0.145,27°C or higher,0.0,0.0459090909090909,1.0,True,-0.145,-0.155,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-05-10,12h_prior,0.3909090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.32,26°C,1.0,0.07090909090909087,1.0,True,0.6799999999999999,0.6699999999999999,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-05-11,12h_prior,0.2909090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.185,27°C,0.0,0.1059090909090909,1.0,True,-0.185,-0.195,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-05-12,12h_prior,0.3409090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.195,31°C or higher,1.0,0.14590909090909088,1.0,True,0.8049999999999999,0.7949999999999999,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-05-13,12h_prior,0.2509090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.191,31°C or higher,1.0,0.05990909090909091,1.0,True,0.8089999999999999,0.7989999999999999,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-05-14,12h_prior,0.1909090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.11,30°C,0.0,0.08090909090909089,1.0,True,-0.11,-0.12,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-05-15,12h_prior,0.4909090909090909,29.000000,inf,29.0,,29°C or higher,development_validation,29.000000|inf,0.445,29°C or higher,0.0,0.0459090909090909,1.0,True,-0.445,-0.455,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-05-16,12h_prior,0.2909090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.041,25°C,1.0,0.2499090909090909,1.0,True,0.959,0.949,12h_prior__tau_0.020,12h_prior,0.02,0.01
2026-04-12,12h_prior,0.4909090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.305,28°C,1.0,0.1859090909090909,1.0,True,0.6950000000000001,0.685,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-04-13,12h_prior,0.4809090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.315,28°C,0.0,0.1659090909090909,1.0,True,-0.315,-0.325,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-04-15,12h_prior,0.4809090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.255,28°C,1.0,0.2259090909090909,1.0,True,0.745,0.735,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-04-19,12h_prior,0.4709090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.275,28°C,0.0,0.19590909090909087,1.0,True,-0.275,-0.28500000000000003,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-04-20,12h_prior,0.4809090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.395,28°C,1.0,0.08590909090909088,1.0,True,0.605,0.595,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-04-21,12h_prior,0.4509090909090908,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.0345,26°C,0.0,0.41640909090909084,1.0,True,-0.0345,-0.044500000000000005,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-04-22,12h_prior,0.0809090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.0355,27°C,0.0,0.045409090909090906,1.0,True,-0.0355,-0.0455,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-04-23,12h_prior,0.0709090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0225,25°C,0.0,0.048409090909090895,1.0,True,-0.0225,-0.0325,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-04-24,12h_prior,0.4309090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.175,22°C,0.0,0.2559090909090909,1.0,True,-0.175,-0.185,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-04-25,12h_prior,0.4309090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.33,25°C,0.0,0.10090909090909089,1.0,True,-0.33,-0.34,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-04-26,12h_prior,0.3109090909090909,26.000000,27.000000,26.0,27.0,"26°C | Will the highest temperature in Hong Kong be 26°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-26c",development_validation,26.000000|27.000000,0.16,"26°C | Will the highest temperature in Hong Kong be 26°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-26c",0.0,0.1509090909090909,1.0,True,-0.16,-0.17,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-04-27,12h_prior,0.4309090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.33,27°C,1.0,0.10090909090909089,1.0,True,0.6699999999999999,0.6599999999999999,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-04-28,12h_prior,0.1009090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.033,30°C,0.0,0.0679090909090909,1.0,True,-0.033,-0.043000000000000003,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-04-29,12h_prior,0.0709090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0105,24°C,0.0,0.06040909090909089,1.0,True,-0.0105,-0.0205,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-05-01,12h_prior,0.3909090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.135,25°C,0.0,0.25590909090909086,1.0,True,-0.135,-0.14500000000000002,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-05-02,12h_prior,0.2009090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.085,30°C,0.0,0.11590909090909089,1.0,True,-0.085,-0.095,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-05-03,12h_prior,0.3809090909090908,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.055,31°C or higher,0.0,0.3259090909090908,1.0,True,-0.055,-0.065,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-05-04,12h_prior,0.8209090909090908,26.000000,inf,26.0,,26°C or higher,development_validation,26.000000|inf,0.68,26°C or higher,1.0,0.14090909090909076,1.0,True,0.31999999999999995,0.30999999999999994,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-05-05,12h_prior,0.3609090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.115,23°C,1.0,0.2459090909090909,1.0,True,0.885,0.875,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-05-07,12h_prior,0.3209090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.066,26°C,0.0,0.2549090909090909,1.0,True,-0.066,-0.076,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-05-08,12h_prior,0.2709090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.0115,31°C or higher,0.0,0.25940909090909087,1.0,True,-0.0115,-0.0215,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-05-09,12h_prior,0.1909090909090909,27.000000,inf,27.0,,27°C or higher,development_validation,27.000000|inf,0.145,27°C or higher,0.0,0.0459090909090909,1.0,True,-0.145,-0.155,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-05-10,12h_prior,0.3909090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.32,26°C,1.0,0.07090909090909087,1.0,True,0.6799999999999999,0.6699999999999999,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-05-11,12h_prior,0.2909090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.185,27°C,0.0,0.1059090909090909,1.0,True,-0.185,-0.195,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-05-12,12h_prior,0.3409090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.195,31°C or higher,1.0,0.14590909090909088,1.0,True,0.8049999999999999,0.7949999999999999,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-05-13,12h_prior,0.2509090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.191,31°C or higher,1.0,0.05990909090909091,1.0,True,0.8089999999999999,0.7989999999999999,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-05-14,12h_prior,0.1909090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.11,30°C,0.0,0.08090909090909089,1.0,True,-0.11,-0.12,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-05-15,12h_prior,0.4909090909090909,29.000000,inf,29.0,,29°C or higher,development_validation,29.000000|inf,0.445,29°C or higher,0.0,0.0459090909090909,1.0,True,-0.445,-0.455,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-05-16,12h_prior,0.2909090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.041,25°C,1.0,0.2499090909090909,1.0,True,0.959,0.949,12h_prior__tau_0.030,12h_prior,0.03,0.01
2026-04-12,12h_prior,0.4909090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.305,28°C,1.0,0.1859090909090909,1.0,True,0.6950000000000001,0.685,12h_prior__tau_0.050,12h_prior,0.05,0.01
2026-04-13,12h_prior,0.4809090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.315,28°C,0.0,0.1659090909090909,1.0,True,-0.315,-0.325,12h_prior__tau_0.050,12h_prior,0.05,0.01
2026-04-15,12h_prior,0.4809090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.255,28°C,1.0,0.2259090909090909,1.0,True,0.745,0.735,12h_prior__tau_0.050,12h_prior,0.05,0.01
2026-04-19,12h_prior,0.4709090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.275,28°C,0.0,0.19590909090909087,1.0,True,-0.275,-0.28500000000000003,12h_prior__tau_0.050,12h_prior,0.05,0.01
2026-04-20,12h_prior,0.4809090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.395,28°C,1.0,0.08590909090909088,1.0,True,0.605,0.595,12h_prior__tau_0.050,12h_prior,0.05,0.01
2026-04-21,12h_prior,0.4509090909090908,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.0345,26°C,0.0,0.41640909090909084,1.0,True,-0.0345,-0.044500000000000005,12h_prior__tau_0.050,12h_prior,0.05,0.01
2026-04-22,12h_prior,0.0809090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.0355,27°C,0.0,0.045409090909090906,1.0,False,0.0,0.0,12h_prior__tau_0.050,12h_prior,0.05,0.01
2026-04-23,12h_prior,0.0709090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0225,25°C,0.0,0.048409090909090895,1.0,False,0.0,0.0,12h_prior__tau_0.050,12h_prior,0.05,0.01
2026-04-24,12h_prior,0.4309090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.175,22°C,0.0,0.2559090909090909,1.0,True,-0.175,-0.185,12h_prior__tau_0.050,12h_prior,0.05,0.01
2026-04-25,12h_prior,0.4309090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.33,25°C,0.0,0.10090909090909089,1.0,True,-0.33,-0.34,12h_prior__tau_0.050,12h_prior,0.05,0.01
