target_date,decision_rule,model_probability,lower_bound_key,upper_bound_key,lower_bound_c,upper_bound_c,event_label,chronology_block,event_key,p_market,market_event_label,realised_yes,edge,rule_order

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-22c",0,0.00040909090909089997,3
2026-04-26,event_day_open,0.0009090909090909,23.000000,24.000000,23.0,24.0,"23°C | Will the highest temperature in Hong Kong be 23°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-23c",development_validation,23.000000|24.000000,0.0015,"23°C | Will the highest temperature in Hong Kong be 23°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-23c",0,-0.0005909090909091,3
2026-04-26,event_day_open,0.0309090909090909,24.000000,25.000000,24.0,25.0,"24°C | Will the highest temperature in Hong Kong be 24°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-24c",development_validation,24.000000|25.000000,0.0035,"24°C | Will the highest temperature in Hong Kong be 24°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-24c",0,0.0274090909090909,3
2026-04-26,event_day_open,0.0709090909090909,25.000000,26.000000,25.0,26.0,"25°C | Will the highest temperature in Hong Kong be 25°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-25c",development_validation,25.000000|26.000000,0.0175,"25°C | Will the highest temperature in Hong Kong be 25°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-25c",0,0.05340909090909089,3
2026-04-26,event_day_open,0.2909090909090909,26.000000,27.000000,26.0,27.0,"26°C | Will the highest temperature in Hong Kong be 26°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-26c",development_validation,26.000000|27.000000,0.05,"26°C | Will the highest temperature in Hong Kong be 26°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-26c",0,0.2409090909090909,3
2026-04-26,event_day_open,0.3809090909090908,27.000000,28.000000,27.0,28.0,"27°C | Will the highest temperature in Hong Kong be 27°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-27c",development_validation,27.000000|28.000000,0.27,"27°C | Will the highest temperature in Hong Kong be 27°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-27c",0,0.11090909090909079,3
2026-04-26,event_day_open,0.1609090909090909,28.000000,29.000000,28.0,29.0,"28°C | Will the highest temperature in Hong Kong be 28°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-28c",development_validation,28.000000|29.000000,0.455,"28°C | Will the highest temperature in Hong Kong be 28°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-28c",1,-0.2940909090909091,3
2026-04-26,event_day_open,0.0609090909090909,29.000000,30.000000,29.0,30.0,"29°C | Will the highest temperature in Hong Kong be 29°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-29c",development_validation,29.000000|30.000000,0.21,"29°C | Will the highest temperature in Hong Kong be 29°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-29c",0,-0.1490909090909091,3
2026-04-26,event_day_open,0.0009090909090909,30.000000,inf,30.0,,"30°C or higher | Will the highest temperature in Hong Kong be 30°C or higher on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-30corhigher",development_validation,30.000000|inf,0.024,"30°C or higher | Will the highest temperature in Hong Kong be 30°C or higher on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-30corhigher",0,-0.0230909090909091,3
2026-04-27,12h_prior,0.0009090909090909,-inf,21.000000,,21.0,20°C or below,development_validation,-inf|21.000000,0.0005,20°C or below,0,0.00040909090909089997,1
2026-04-27,12h_prior,0.0009090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.0015,21°C,0,-0.0005909090909091,1
2026-04-27,12h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0025,22°C,0,-0.0015909090909091,1
2026-04-27,12h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0025,23°C,0,-0.0015909090909091,1
2026-04-27,12h_prior,0.0109090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0055,24°C,0,0.0054090909090909,1
2026-04-27,12h_prior,0.0709090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0105,25°C,0,0.06040909090909089,1
2026-04-27,12h_prior,0.1309090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.035,26°C,0,0.09590909090909089,1
2026-04-27,12h_prior,0.4309090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.33,27°C,1,0.10090909090909089,1
2026-04-27,12h_prior,0.1909090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.395,28°C,0,-0.20409090909090913,1
2026-04-27,12h_prior,0.1509090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.19,29°C,0,-0.03909090909090909,1
2026-04-27,12h_prior,0.0109090909090909,30.000000,inf,30.0,,30°C or higher,development_validation,30.000000|inf,0.0235,30°C or higher,0,-0.0125909090909091,1
2026-04-27,24h_prior,0.0009090909090909,-inf,21.000000,,21.0,20°C or below,development_validation,-inf|21.000000,0.0015,20°C or below,0,-0.0005909090909091,0
2026-04-27,24h_prior,0.0009090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.0025,21°C,0,-0.0015909090909091,0
2026-04-27,24h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0025,22°C,0,-0.0015909090909091,0
2026-04-27,24h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0025,23°C,0,-0.0015909090909091,0
2026-04-27,24h_prior,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0035,24°C,0,-0.0025909090909091003,0
2026-04-27,24h_prior,0.0609090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0105,25°C,0,0.050409090909090896,0
2026-04-27,24h_prior,0.0909090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.095,26°C,0,-0.004090909090909103,0
2026-04-27,24h_prior,0.3609090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.315,27°C,1,0.0459090909090909,0
2026-04-27,24h_prior,0.2809090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.375,28°C,0,-0.09409090909090911,0
2026-04-27,24h_prior,0.1609090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.205,29°C,0,-0.0440909090909091,0
2026-04-27,24h_prior,0.0409090909090909,30.000000,inf,30.0,,30°C or higher,development_validation,30.000000|inf,0.024,30°C or higher,0,0.0169090909090909,0
2026-04-27,6h_prior,0.0009090909090909,-inf,21.000000,,21.0,20°C or below,development_validation,-inf|21.000000,0.0005,20°C or below,0,0.00040909090909089997,2
2026-04-27,6h_prior,0.0009090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.0005,21°C,0,0.00040909090909089997,2
2026-04-27,6h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0015,22°C,0,-0.0005909090909091,2
2026-04-27,6h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0015,23°C,0,-0.0005909090909091,2
2026-04-27,6h_prior,0.0209090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0025,24°C,0,0.018409090909090903,2
2026-04-27,6h_prior,0.0709090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0055,25°C,0,0.06540909090909089,2
2026-04-27,6h_prior,0.1909090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.0355,26°C,0,0.15540909090909089,2
2026-04-27,6h_prior,0.4509090909090908,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.24,27°C,1,0.21090909090909082,2
2026-04-27,6h_prior,0.1609090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.595,28°C,0,-0.4340909090909091,2
2026-04-27,6h_prior,0.1009090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.135,29°C,0,-0.0340909090909091,2
2026-04-27,6h_prior,0.0009090909090909,30.000000,inf,30.0,,30°C or higher,development_validation,30.000000|inf,0.014,30°C or higher,0,-0.013090909090909101,2
2026-04-27,event_day_open,0.0009090909090909,-inf,21.000000,,21.0,20°C or below,development_validation,-inf|21.000000,0.0005,20°C or below,0,0.00040909090909089997,3
2026-04-27,event_day_open,0.0009090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.0005,21°C,0,0.00040909090909089997,3
2026-04-27,event_day_open,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0015,22°C,0,-0.0005909090909091,3
2026-04-27,event_day_open,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0025,23°C,0,-0.0015909090909091,3
2026-04-27,event_day_open,0.0109090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0025,24°C,0,0.008409090909090899,3
2026-04-27,event_day_open,0.0809090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0045,25°C,0,0.0764090909090909,3
2026-04-27,event_day_open,0.1609090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.022,26°C,0,0.1389090909090909,3
2026-04-27,event_day_open,0.4209090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.295,27°C,1,0.12590909090909091,3
2026-04-27,event_day_open,0.2009090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.535,28°C,0,-0.3340909090909091,3
2026-04-27,event_day_open,0.1209090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.135,29°C,0,-0.014090909090909112,3
2026-04-27,event_day_open,0.0009090909090909,30.000000,inf,30.0,,30°C or higher,development_validation,30.000000|inf,0.0205,30°C or higher,0,-0.0195909090909091,3
2026-04-28,12h_prior,0.0009090909090909,-inf,22.000000,,22.0,21°C or below,development_validation,-inf|22.000000,0.0005,21°C or below,0,0.00040909090909089997,1
2026-04-28,12h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0005,22°C,0,0.00040909090909089997,1
2026-04-28,12h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0015,23°C,0,-0.0005909090909091,1
2026-04-28,12h_prior,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0015,24°C,0,-0.0005909090909091,1
2026-04-28,12h_prior,0.0209090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0045,25°C,0,0.0164090909090909,1
2026-04-28,12h_prior,0.0709090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.0405,26°C,0,0.030409090909090893,1
2026-04-28,12h_prior,0.1909090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.335,27°C,0,-0.14409090909090913,1
2026-04-28,12h_prior,0.4509090909090908,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.475,28°C,0,-0.024090909090909163,1
2026-04-28,12h_prior,0.1609090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.115,29°C,1,0.045909090909090886,1
2026-04-28,12h_prior,0.1009090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.033,30°C,0,0.0679090909090909,1
2026-04-28,12h_prior,0.0009090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.0105,31°C or higher,0,-0.009590909090909101,1
2026-04-28,24h_prior,0.0009090909090909,-inf,22.000000,,22.0,21°C or below,development_validation,-inf|22.000000,0.0015,21°C or below,0,-0.0005909090909091,0
2026-04-28,24h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0015,22°C,0,-0.0005909090909091,0
2026-04-28,24h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0015,23°C,0,-0.0005909090909091,0
2026-04-28,24h_prior,0.0709090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.004,24°C,0,0.06690909090909089,0
2026-04-28,24h_prior,0.1109090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.029,25°C,0,0.0819090909090909,0
2026-04-28,24h_prior,0.3909090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.0375,26°C,0,0.3534090909090909,0
2026-04-28,24h_prior,0.2509090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.285,27°C,0,-0.03409090909090906,0
2026-04-28,24h_prior,0.1509090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.44,28°C,0,-0.28909090909090907,0
2026-04-28,24h_prior,0.0209090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.17,29°C,1,-0.1490909090909091,0
2026-04-28,24h_prior,0.0009090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.055,30°C,0,-0.0540909090909091,0
2026-04-28,24h_prior,0.0009090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.023,31°C or higher,0,-0.0220909090909091,0
2026-04-28,6h_prior,0.0009090909090909,-inf,22.000000,,22.0,21°C or below,development_validation,-inf|22.000000,0.0005,21°C or below,0,0.00040909090909089997,2
2026-04-28,6h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0005,22°C,0,0.00040909090909089997,2
2026-04-28,6h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0005,23°C,0,0.00040909090909089997,2
2026-04-28,6h_prior,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.003,24°C,0,-0.0020909090909091,2
2026-04-28,6h_prior,0.0309090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.008,25°C,0,0.0229090909090909,2
2026-04-28,6h_prior,0.0909090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.0605,26°C,0,0.0304090909090909,2
2026-04-28,6h_prior,0.3109090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.36,27°C,0,-0.049090909090909074,2
2026-04-28,6h_prior,0.3509090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.465,28°C,0,-0.11409090909090913,2
2026-04-28,6h_prior,0.1709090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.09,29°C,1,0.0809090909090909,2
2026-04-28,6h_prior,0.0409090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.0065,30°C,0,0.0344090909090909,2
2026-04-28,6h_prior,0.0009090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.004,31°C or higher,0,-0.0030909090909091,2
2026-04-28,event_day_open,0.0009090909090909,-inf,22.000000,,22.0,21°C or below,development_validation,-inf|22.000000,0.0005,21°C or below,0,0.00040909090909089997,3
2026-04-28,event_day_open,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0005,22°C,0,0.00040909090909089997,3
2026-04-28,event_day_open,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0005,23°C,0,0.00040909090909089997,3
2026-04-28,event_day_open,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0015,24°C,0,-0.0005909090909091,3
2026-04-28,event_day_open,0.0309090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0025,25°C,0,0.0284090909090909,3
2026-04-28,event_day_open,0.0709090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.065,26°C,0,0.005909090909090892,3
2026-04-28,event_day_open,0.2909090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.415,27°C,0,-0.12409090909090909,3
2026-04-28,event_day_open,0.3809090909090908,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.415,28°C,0,-0.03409090909090917,3
2026-04-28,event_day_open,0.1609090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.065,29°C,1,0.09590909090909089,3
2026-04-28,event_day_open,0.0609090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.0065,30°C,0,0.0544090909090909,3
2026-04-28,event_day_open,0.0009090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.001,31°C or higher,0,-9.090909090910004e-05,3
2026-04-29,12h_prior,0.0009090909090909,-inf,20.000000,,20.0,19°C or below,development_validation,-inf|20.000000,0.0005,19°C or below,0,0.00040909090909089997,1
2026-04-29,12h_prior,0.0009090909090909,20.000000,21.000000,20.0,21.0,20°C,development_validation,20.000000|21.000000,0.0005,20°C,0,0.00040909090909089997,1
2026-04-29,12h_prior,0.0009090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.0005,21°C,0,0.00040909090909089997,1
2026-04-29,12h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.004,22°C,0,-0.0030909090909091,1
2026-04-29,12h_prior,0.0209090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0055,23°C,0,0.015409090909090902,1
2026-04-29,12h_prior,0.0709090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0105,24°C,0,0.06040909090909089,1
