event_date,event_slug,event_title,event_id,event_url,market_id,market_slug,market_question,market_title,outcome_label_text,threshold_K,looks_upper_tail,looks_lower_tail,yes_token_id,clobTokenIds,outcomes,outcomePrices,resolvedOutcome,closed,active,volume,liquidity,createdAt,endDate,rule_text,event_description,event_resolutionSource,gamma_fetch_status,hko_tmax_C,hko_floor_bin_K,hko_source_label,hko_source_url,hko_parse_route,hko_outcome_available,Y_ge_K,Y_floor_bin_K,has_hko_rule_text,has_absolute_daily_max_rule_text,has_daily_extract_rule_text,has_one_decimal_rule_text,has_later_revision_exclusion,is_hko_highest_temp_family,empirical_role
2026-04-25,highest-temperature-in-hong-kong-on-april-25-2026,Highest temperature in Hong Kong on April 25?,408592,https://polymarket.com/event/highest-temperature-in-hong-kong-on-april-25-2026,2057070,highest-temperature-in-hong-kong-on-april-25-2026-29corhigher,Will the highest temperature in Hong Kong be 29°C or higher on April 25?,,"29°C or higher | Will the highest temperature in Hong Kong be 29°C or higher on April 25? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 25 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-25-2026-29corhigher",29.0,True,False,84058640952531573964178455906833755375620036894344091462285441049753967201001,"[""84058640952531573964178455906833755375620036894344091462285441049753967201001"", ""6943920914616856915159643820272028740269169086916328209794499798876049505684""]","['Yes', 'No']","['0', '1']",,True,True,21342.723334000002,,2026-04-23T04:04:42.991992Z,2026-04-25T12:00:00Z,"This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 25 Apr '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. ","This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 25 Apr '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution.",,found,26.5,26,metob_plain,https://www.hko.gov.hk/wxinfo/pastwx/metob202604.htm,read_html_table_0,True,0.0,0.0,True,True,True,True,True,True,formally_certified_upper_tail_threshold
2026-04-26,highest-temperature-in-hong-kong-on-april-26-2026,Highest temperature in Hong Kong on April 26?,411990,https://polymarket.com/event/highest-temperature-in-hong-kong-on-april-26-2026,2065028,highest-temperature-in-hong-kong-on-april-26-2026-30corhigher,Will the highest temperature in Hong Kong be 30°C or higher on April 26?,,"30°C or higher | Will the highest temperature in Hong Kong be 30°C or higher on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-30corhigher",30.0,True,False,6131281487843155887731200380910001326393601812623280243081546732770219880606,"[""6131281487843155887731200380910001326393601812623280243081546732770219880606"", ""52817872578288816749191973321023191193600420939968601808746765086788856187251""]","['Yes', 'No']","['0', '1']",,True,True,35938.72246700002,,2026-04-24T04:04:41.314639Z,2026-04-26T12:00:00Z,"This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. ","This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution.",,found,28.8,28,metob_plain,https://www.hko.gov.hk/wxinfo/pastwx/metob202604.htm,read_html_table_0,True,0.0,0.0,True,True,True,True,True,True,formally_certified_upper_tail_threshold
2026-04-27,highest-temperature-in-hong-kong-on-april-27-2026,Highest temperature in Hong Kong on April 27?,415463,https://polymarket.com/event/highest-temperature-in-hong-kong-on-april-27-2026,2074470,highest-temperature-in-hong-kong-on-april-27-2026-30corhigher,Will the highest temperature in Hong Kong be 30°C or higher on April 27?,,"30°C or higher | Will the highest temperature in Hong Kong be 30°C or higher on April 27? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 27 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-27-2026-30corhigher",30.0,True,False,62149753602360525898175492671974346257188855101083158126291701052381915111465,"[""62149753602360525898175492671974346257188855101083158126291701052381915111465"", ""98515542009631882761912196250901831834527277469334605198275307338694211550870""]","['Yes', 'No']","['0', '1']",,True,True,17712.51285700001,,2026-04-25T04:04:41.778223Z,2026-04-27T12:00:00Z,"This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 27 Apr '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. ","This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 27 Apr '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution.",,found,27.9,27,metob_plain,https://www.hko.gov.hk/wxinfo/pastwx/metob202604.htm,read_html_table_0,True,0.0,0.0,True,True,True,True,True,True,formally_certified_upper_tail_threshold
2026-04-28,highest-temperature-in-hong-kong-on-april-28-2026,Highest temperature in Hong Kong on April 28?,418838,https://polymarket.com/event/highest-temperature-in-hong-kong-on-april-28-2026,2082498,highest-temperature-in-hong-kong-on-april-28-2026-31corhigher,Will the highest temperature in Hong Kong be 31°C or higher on April 28?,,"31°C or higher | Will the highest temperature in Hong Kong be 31°C or higher on April 28? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 28 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-28-2026-31corhigher",31.0,True,False,52261531473414819748200764670404546662516196835632812271859561187629965756318,"[""52261531473414819748200764670404546662516196835632812271859561187629965756318"", ""57507957227359481654094088226979369855995909990692579107134960200925922677502""]","['Yes', 'No']","['0', '1']",,True,True,18689.343171999994,,2026-04-26T04:04:49.594234Z,2026-04-28T12:00:00Z,"This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 28 Apr '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. ","This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 28 Apr '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution.",,found,29.4,29,metob_plain,https://www.hko.gov.hk/wxinfo/pastwx/metob202604.htm,read_html_table_0,True,0.0,0.0,True,True,True,True,True,True,formally_certified_upper_tail_threshold
2026-04-29,highest-temperature-in-hong-kong-on-april-29-2026,Highest temperature in Hong Kong on April 29?,422466,https://polymarket.com/event/highest-temperature-in-hong-kong-on-april-29-2026,2091691,highest-temperature-in-hong-kong-on-april-29-2026-29corhigher,Will the highest temperature in Hong Kong be 29°C or higher on April 29?,,"29°C or higher | Will the highest temperature in Hong Kong be 29°C or higher on April 29? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 29 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-29-2026-29corhigher",29.0,True,False,67988587861070746322103446535265952265698680576136842634282344847294397714748,"[""67988587861070746322103446535265952265698680576136842634282344847294397714748"", ""65015012843840068709427773340452163872464623423883256726513522359472627913698""]","['Yes', 'No']","['0', '1']",,True,True,138340.41887499983,,2026-04-27T04:04:44.733971Z,2026-04-29T12:00:00Z,"This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 29 Apr '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. ","This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 29 Apr '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution.",,found,28.4,28,metob_plain,https://www.hko.gov.hk/wxinfo/pastwx/metob202604.htm,read_html_table_0,True,0.0,0.0,True,True,True,True,True,True,formally_certified_upper_tail_threshold
2026-04-30,highest-temperature-in-hong-kong-on-april-30-2026,Highest temperature in Hong Kong on April 30?,426244,https://polymarket.com/event/highest-temperature-in-hong-kong-on-april-30-2026,2102290,highest-temperature-in-hong-kong-on-april-30-2026-25corhigher,Will the highest temperature in Hong Kong be 25°C or higher on April 30?,,"25°C or higher | Will the highest temperature in Hong Kong be 25°C or higher on April 30? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 30 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-30-2026-25corhigher",25.0,True,False,58241419617790886405472393240074075849959303014587052885072747799842743410659,"[""58241419617790886405472393240074075849959303014587052885072747799842743410659"", ""72539820925915864568315455630947676296422865229704999474608129192405628127170""]","['Yes', 'No']","['1', '0']",,True,True,79533.71312599997,,2026-04-28T04:04:50.977163Z,2026-04-30T12:00:00Z,"This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 30 Apr '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. ","This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 30 Apr '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution.",,found,26.7,26,metob_plain,https://www.hko.gov.hk/wxinfo/pastwx/metob202604.htm,read_html_table_0,True,1.0,0.0,True,True,True,True,True,True,formally_certified_upper_tail_threshold
2026-05-01,highest-temperature-in-hong-kong-on-may-1-2026,Highest temperature in Hong Kong on May 1?,429715,https://polymarket.com/event/highest-temperature-in-hong-kong-on-may-1-2026,2112393,highest-temperature-in-hong-kong-on-may-1-2026-29corhigher,Will the highest temperature in Hong Kong be 29°C or higher on May 1?,,"29°C or higher | Will the highest temperature in Hong Kong be 29°C or higher on May 1? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 1 May '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-may-1-2026-29corhigher",29.0,True,False,75260497244404232736106067878468609556285607306925535519555533661746630931591,"[""75260497244404232736106067878468609556285607306925535519555533661746630931591"", ""20967624159337359505300998079641672136524938311189139042195697690746943166101""]","['Yes', 'No']","['0', '1']",,True,True,50983.368557999995,,2026-04-29T04:04:56.07652Z,2026-05-01T12:00:00Z,"This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 1 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. ","This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 1 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution.",,found,26.9,26,metob_plain,https://www.hko.gov.hk/wxinfo/pastwx/metob202605.htm,read_html_table_0,True,0.0,0.0,True,True,True,True,True,True,formally_certified_upper_tail_threshold
2026-05-02,highest-temperature-in-hong-kong-on-may-2-2026,Highest temperature in Hong Kong on May 2?,433186,https://polymarket.com/event/highest-temperature-in-hong-kong-on-may-2-2026,2122368,highest-temperature-in-hong-kong-on-may-2-2026-31corhigher,Will the highest temperature in Hong Kong be 31°C or higher on May 2?,,"31°C or higher | Will the highest temperature in Hong Kong be 31°C or higher on May 2? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 2 May '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-may-2-2026-31corhigher",31.0,True,False,53771946134696182790564015992098013768706273293996458581921382327511040622451,"[""53771946134696182790564015992098013768706273293996458581921382327511040622451"", ""106191326517570584567237081700704622330627969629085788961856499692223121359086""]","['Yes', 'No']","['0', '1']",,True,True,11463.596738000002,,2026-04-30T04:04:51.551228Z,2026-05-02T12:00:00Z,"This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 2 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. ","This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 2 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution.",,found,27.0,27,metob_plain,https://www.hko.gov.hk/wxinfo/pastwx/metob202605.htm,read_html_table_0,True,0.0,0.0,True,True,True,True,True,True,formally_certified_upper_tail_threshold
2026-05-03,highest-temperature-in-hong-kong-on-may-3-2026,Highest temperature in Hong Kong on May 3?,436622,https://polymarket.com/event/highest-temperature-in-hong-kong-on-may-3-2026,2130008,highest-temperature-in-hong-kong-on-may-3-2026-31corhigher,Will the highest temperature in Hong Kong be 31°C or higher on May 3?,,"31°C or higher | Will the highest temperature in Hong Kong be 31°C or higher on May 3? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 3 May '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-may-3-2026-31corhigher",31.0,True,False,9310978783630521789363745656204975559839390783730992100894729445809070551644,"[""9310978783630521789363745656204975559839390783730992100894729445809070551644"", ""41327631024916942123040771941294641703495390826331860330329609863068284290644""]","['Yes', 'No']","['0', '1']",,True,True,21556.95534300001,,2026-05-01T04:04:38.984655Z,2026-05-03T12:00:00Z,"This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 3 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. ","This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 3 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution.",,found,29.6,29,metob_plain,https://www.hko.gov.hk/wxinfo/pastwx/metob202605.htm,read_html_table_0,True,0.0,0.0,True,True,True,True,True,True,formally_certified_upper_tail_threshold
2026-05-04,highest-temperature-in-hong-kong-on-may-4-2026,Highest temperature in Hong Kong on May 4?,439958,https://polymarket.com/event/highest-temperature-in-hong-kong-on-may-4-2026,2137349,highest-temperature-in-hong-kong-on-may-4-2026-26corhigher,Will the highest temperature in Hong Kong be 26°C or higher on May 4?,,"26°C or higher | Will the highest temperature in Hong Kong be 26°C or higher on May 4? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 4 May '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-may-4-2026-26corhigher",26.0,True,False,112447578828177231594228264024996570923120416021700597931909230421428623314201,"[""112447578828177231594228264024996570923120416021700597931909230421428623314201"", ""109027735202059443910924750634843454360978955482901803509163229603075443628829""]","['Yes', 'No']","['1', '0']",,True,True,76821.22409200003,,2026-05-02T04:04:47.618736Z,2026-05-04T12:00:00Z,"This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 4 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. ","This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 4 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution.",,found,27.6,27,metob_plain,https://www.hko.gov.hk/wxinfo/pastwx/metob202605.htm,read_html_table_0,True,1.0,0.0,True,True,True,True,True,True,formally_certified_upper_tail_threshold
